TGT: 230.0 | POT: 224.6 | PWM: 225.0 | ERR: 5.4 | DIR: FWD | K: 50.00,5.00,1.00
TGT: 220.0 | POT: 222.0 | PWM: -69.2 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -69.6 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -69.6 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -70.0 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -70.0 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -70.4 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -70.4 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.2 | PWM: -80.9 | ERR: -2.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -80.9 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.7 | PWM: -59.1 | ERR: -1.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -59.1 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -73.7 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -73.7 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.7 | PWM: -61.9 | ERR: -1.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -61.9 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -74.5 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.7 | PWM: -74.5 | ERR: -1.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -72.7 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -72.7 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.7 | PWM: -63.0 | ERR: -1.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.4 | PWM: -63.0 | ERR: -1.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -75.6 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.7 | PWM: -75.6 | ERR: -1.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -73.9 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.4 | PWM: -73.9 | ERR: -1.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.7 | PWM: -64.2 | ERR: -1.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.2 | PWM: -64.2 | ERR: -2.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -76.7 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.4 | PWM: -76.7 | ERR: -1.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -75.0 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.7 | PWM: -75.0 | ERR: -1.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.2 | PWM: -85.5 | ERR: -2.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -85.5 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.7 | PWM: -63.6 | ERR: -1.7 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -63.6 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.4 | PWM: -58.1 | ERR: -1.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.2 | PWM: -58.1 | ERR: -2.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.2 | PWM: -90.8 | ERR: -2.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -90.8 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 222.0 | PWM: -74.8 | ERR: -2.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.4 | PWM: -74.8 | ERR: -1.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.4 | PWM: -57.1 | ERR: -1.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -57.1 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -41.5 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.2 | PWM: -41.5 | ERR: -1.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -25.7 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -25.7 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -50.2 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.2 | PWM: -50.2 | ERR: -1.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -46.1 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -46.1 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -46.3 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -46.3 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -26.3 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -26.3 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -50.8 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -50.8 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -36.7 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -36.7 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.2 | PWM: -59.1 | ERR: -1.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -59.1 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -45.0 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -45.0 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -47.3 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -47.3 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -47.5 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.2 | PWM: -47.5 | ERR: -1.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -37.6 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -37.6 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -39.8 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -39.8 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -40.0 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.2 | PWM: -40.0 | ERR: -1.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -50.2 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -50.2 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.1 | PWM: -18.0 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -18.0 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -54.6 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -54.6 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -38.4 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -38.4 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -40.6 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.2 | PWM: -40.6 | ERR: -1.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -40.7 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -40.7 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -30.8 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -30.8 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -53.1 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -53.1 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -39.0 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -39.0 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -41.2 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -41.2 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -41.4 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -41.4 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -41.5 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -41.5 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -41.6 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -41.6 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -41.8 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -41.8 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -31.8 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -31.8 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -54.2 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -54.2 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -40.0 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -40.0 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -52.4 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -52.4 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -40.3 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -40.3 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -42.6 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -42.6 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -42.7 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -42.7 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -32.8 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.1 | PWM: -32.8 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -45.0 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -45.0 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -33.0 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -33.0 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 221.2 | PWM: -65.4 | ERR: -1.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -65.4 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -49.2 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -49.2 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -51.5 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -51.5 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.4 | PWM: -31.5 | ERR: -0.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -31.5 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -56.0 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -56.0 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -41.9 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.9 | PWM: -41.9 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -44.1 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 220.0 | POT: 220.6 | PWM: -44.2 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
Got angle: 110.0
TGT: 110.0 | POT: 220.6 | PWM: -44.2 | ERR: -110.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 220.6 | PWM: -225.0 | ERR: -110.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 214.8 | PWM: -225.0 | ERR: -104.8 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 208.0 | PWM: -225.0 | ERR: -98.0 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 194.8 | PWM: -225.0 | ERR: -84.8 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 180.5 | PWM: -225.0 | ERR: -70.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 166.3 | PWM: -225.0 | ERR: -56.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 150.4 | PWM: -225.0 | ERR: -40.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 133.3 | PWM: -225.0 | ERR: -23.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 118.2 | PWM: -80.1 | ERR: -8.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 113.8 | PWM: -80.1 | ERR: -3.8 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 112.2 | PWM: -107.4 | ERR: -2.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 111.4 | PWM: -107.4 | ERR: -1.4 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 111.1 | PWM: -116.1 | ERR: -1.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 111.6 | PWM: -116.1 | ERR: -1.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.9 | PWM: -114.7 | ERR: -0.9 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.6 | PWM: -114.7 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.6 | PWM: -106.9 | ERR: -0.6 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.3 | PWM: -106.9 | ERR: -0.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -88.9 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.3 | PWM: -88.9 | ERR: -0.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.3 | PWM: -103.3 | ERR: -0.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -103.3 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -81.0 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -81.0 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -95.3 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -95.3 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -73.0 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -73.0 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -97.3 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -97.3 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -73.0 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -73.0 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -87.2 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -87.2 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -85.0 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -85.0 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -95.1 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -95.1 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -82.9 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -82.9 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -74.9 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -74.9 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -87.0 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -87.0 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -94.9 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -94.9 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -82.7 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -82.7 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -94.9 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -94.9 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -82.7 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -82.7 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -84.8 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -84.8 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -84.7 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -84.7 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -84.7 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -84.7 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.3 | PWM: -104.8 | ERR: -0.3 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -104.8 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -80.5 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -80.5 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -94.7 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -94.7 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -82.6 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -82.6 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -84.6 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -84.6 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -74.5 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -74.5 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -96.7 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -96.7 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -82.4 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.5 | PWM: -82.4 | ERR: 0.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -94.6 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -94.6 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 109.8 | PWM: -82.4 | ERR: 0.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 110.0 | POT: 110.1 | PWM: -94.5 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
Got angle: 230.0
TGT: 230.0 | POT: 109.5 | PWM: -94.5 | ERR: 120.5 | DIR: REV | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 109.8 | PWM: 225.0 | ERR: 120.2 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 116.9 | PWM: 225.0 | ERR: 113.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 126.7 | PWM: 225.0 | ERR: 103.3 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 140.7 | PWM: 225.0 | ERR: 89.3 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 159.1 | PWM: 225.0 | ERR: 70.9 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 178.4 | PWM: 225.0 | ERR: 51.6 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 192.1 | PWM: 225.0 | ERR: 37.9 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 205.9 | PWM: 225.0 | ERR: 24.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 221.2 | PWM: 10.1 | ERR: 8.8 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 229.9 | PWM: 10.1 | ERR: 0.1 | DIR: FWD | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 231.2 | PWM: -139.0 | ERR: -1.2 | DIR: REV | K: 30.00,2.00,0.80
TGT: 230.0 | POT: 230.1 | PWM: -139.0 | ERR: -0.1 | DIR: REV | K: 30.00,2.00,0.80
